L,Rm,Q,phi,Rct,Cdl,Rt,O2 stoi
2.3003615335619502e-10,0.0005620952684725592,0.969270094216702,0.9381663722286918,0.00116127680194121,5.2565351602114445,0.008842485096841416,1.8
1.2864225333755101e-10,0.0009690101627544182,1.3284051144677675,0.7444982781188478,0.003067803491970231,6.254229094289973,0.0043483834435360256,1.8
5.978277372926399e-10,0.0007853275704677622,0.8248170536340415,0.7529733381501241,0.0029864880414544447,8.953171438582096,0.0029116727794401783,1.8
4.8718307022941e-10,0.0013703142316111945,0.8389221930751215,0.8097579080262193,0.0020781326620135146,4.929426820423272,0.0038882571770595593,1.8
8.572476512334971e-10,0.0011053093415960649,2.06630817298652,0.7525494324607559,0.002268203489830655,2.8935571921688457,0.0038369424611860016,1.8
8.412305189582676e-10,0.001008192272586262,1.1385888190414528,0.6422211702171244,0.005748992845072824,10.188240288387798,0.005950530817482909,1.8
9.912644568825508e-10,0.0014397859756649653,1.0198189187056128,0.6400052616412052,0.0008205745606363646,10.150964106959933,0.009501650939851223,1.8
3.845445848485164e-10,0.001727550241662062,1.079512000348689,0.9275002619063636,0.006480122975612704,5.29818017412712,0.005812310095186544,1.8
3.2475852903273355e-10,0.0008672730653297254,2.1580741343481966,0.6779491704137632,0.0032087010072777327,9.165921865929484,0.003978987455368675,1.8
1.1853586120268336e-10,0.0013298380101878545,1.923767074782898,0.7369144193807143,0.00627256032781633,3.3724138924774087,0.008555640295172072,1.8
5.073853537450745e-10,0.0008061429229659213,0.7085041331046609,0.73696208104015,0.0033122942472614287,6.291567750652387,0.005025992145260501,1.8
3.469617740959429e-10,0.00031398914232168144,0.9979660176586606,0.7200338160011491,0.003038956809541797,9.505763325493804,0.0030874679102320195,1.8
4.457256114637657e-10,0.00035425075391551586,0.5567010001427359,0.6525649553040818,0.0026078416865124056,4.1818713474446385,0.005317937209899909,1.8
8.789654949449517e-10,0.002287971636641424,1.0321723404317629,0.9437554618179128,0.002936180982767471,3.540045435588685,0.0031767501810695217,1.8
6.738620341244486e-10,0.0005258013718166932,0.8090057706502647,0.9115065608572896,0.006988963709899389,5.242881302607634,0.0063981131675276606,1.8
8.130605804742621e-10,0.0007033330770406207,0.6279715931170714,0.7002069994631864,0.002829753502251765,3.891600095025568,0.0027277137112587248,1.8
2.438731868105103e-10,0.0005739336873414376,1.4587292931204618,0.7532308681334483,0.00257434412584513,5.4912814949503765,0.0033242964864708124,1.8
9.564909364612272e-10,0.0013210962648327698,1.1439201445042042,0.7195090956333821,0.0066952465006000685,6.606468134369937,0.007000047582347579,1.8
8.454406039453804e-10,0.00019087927558828402,2.092357228845928,0.7942347895626108,0.004695832569239214,9.81284764139518,0.0017734436762335624,1.8
3.628302828635515e-11,0.0011267434863460055,0.6032628768845261,0.7842349597502047,0.006140402907027145,5.9108543894190495,0.004694880927740328,1.8
3.3248088806888566e-10,0.0007175795024689858,0.9983843050241008,0.7600183915108077,0.004049098982305684,4.316039300510056,0.005648037419310282,1.8
1.0223321833655632e-10,2.541224815113467e-05,1.341822554133801,0.6363731660409169,0.0035462250687219774,3.4443144860806028,0.003459374447805284,1.8
3.4443293253836867e-10,0.0005063535933380358,2.0614531381653727,0.7727461104135244,0.006832618662726374,8.995818675331764,0.005975100892212864,1.8
3.103229663267306e-10,0.0012191830903567214,1.943984251888066,0.7430842157716259,0.005584066136339914,9.697967577691335,0.005487820888705877,1.8
1.1935598951408228e-10,0.00097910562428675,1.978275220156385,0.6394120768173481,0.00233564727694775,3.363327300244085,0.009384559369958276,1.8
7.852578383637226e-10,0.0006642747927321999,1.3885857092490166,0.9570512440715818,0.005383239384113239,9.345047710391569,0.003020290646685695,1.8
6.163476225418586e-10,0.0016519532400356798,1.034285101372878,0.7016659667012749,0.002498583375502193,9.194897427610744,0.005224527603518001,1.8
2.1591309878779198e-10,0.0010141824707123963,2.021767380714151,0.729708594125835,0.0031559685114616004,5.41530462552417,0.005479077503479182,1.8
7.348807140825144e-10,0.00040894981637939863,1.0221848092398766,0.9101023748235422,0.00690622969235459,3.354003258515569,0.0054129872795274,1.8
2.9344852539296027e-10,9.608712387164279e-05,0.9001638522621346,0.6411852908052021,0.002346935444811139,9.73008778072834,0.008268491342158709,1.8
2.744909674610364e-10,0.00127186513856252,2.0626122404163243,0.65294283042405,0.005285603269741385,2.926671110442743,0.005126589852923818,1.8
7.435987442274399e-10,0.00036316748038216337,2.161650992779175,0.6705098776172788,0.003394691120145113,9.207868224997194,0.005641491188371369,1.8
4.685741037344716e-10,0.0013641999918323387,0.7987867705631596,0.6629389207551772,0.00645181582016667,5.156452196571543,0.005848782660240447,1.8
7.534211176976965e-10,0.0004356880098962629,0.8052614585274843,0.9498974211092509,0.002881803143167693,9.900534766309377,0.005361219085913739,1.8
4.861671385285584e-10,0.0007858483821707128,1.3601824042405761,0.7102532363177744,0.004580201854646321,3.640703190844607,0.0042509361933407855,1.8
2.8913289778897466e-10,0.0007623476681920959,0.5451500305530975,0.9384897112087728,0.006061376178760303,10.007130001246038,0.008759531612470095,1.8
5.277578025306585e-10,0.0008739686557537058,0.6828965040295077,0.6671780954898134,0.0043132418977415545,5.8645549886179165,0.0033695374238598705,1.8
6.146927027688244e-10,0.000951080549651577,2.1454001305909656,0.7290925922053918,0.003991087001057065,5.101679892767214,0.005503197992381018,1.8
7.59589806153738e-10,0.0013726666986456472,0.999233855764834,0.7275424814513347,0.0052783419634598325,9.563011998700334,0.008939212004979744,1.8
5.050399528706575e-10,0.0010316275567186944,0.6127509356614936,0.6827005279773324,0.00611995966023783,5.547120752821007,0.0023558951336004603,1.8
3.081483029662769e-10,9.039478389172036e-05,2.2061036843514517,0.7965359709909551,0.002200061582520737,9.171429444124056,0.005403825202279209,1.8
6.840025647187567e-10,0.0002139257067875032,1.4500412411134689,0.7310166286511202,0.0038953696263701095,10.071862736730322,0.009209214407918014,1.8
3.8474201225772167e-10,0.0019165950426299281,0.8446438953356274,0.6558169351074286,0.0037148984206593337,6.027368479909582,0.0034485897213413345,1.8
2.806476782754689e-10,0.0007277079301389366,2.003801776372956,0.7913378721865051,0.0027283750007984302,2.5872218534095084,0.0044913293582091625,1.8
1.4603790941653944e-11,0.002050742209397396,1.3136447182368691,0.9677065935171899,0.006699851565696214,5.306670071267815,0.005616965622249046,1.8
9.973155009463207e-10,0.0020941889068773144,1.9508804769516064,0.7422129138679996,0.003119434432080505,4.783040469490928,0.006116554292365726,1.8
7.751355813775947e-10,0.0011665995172444495,2.015766815015974,0.7392356185534462,0.006969080670696882,6.187070400170406,0.009657851349363757,1.8
2.075963396284572e-10,0.0014633610443917095,1.0639894827676617,0.7749786774641478,0.004402996668341341,9.399057425904145,0.00388211306328515,1.8
2.284937042830063e-10,0.000274386971729061,0.6199531694160919,0.6461530284849429,0.006319408779946554,3.9946981838115962,0.00849738530146792,1.8
3.6112584694783325e-10,0.0008350431409606762,1.0917528626312127,0.7802807693226792,0.005061469811359508,4.008914563949768,0.008617476047981621,1.8
7.113240588713074e-10,0.0010278203369273914,1.1815183649572931,0.6931527952423308,0.006348035666286165,2.9622719889316658,0.0030890082364295377,1.8
1.1204414280122337e-10,0.0021878924612977603,0.8083771645042279,0.6322692280258225,0.0035867747108634072,9.070689381051318,0.0043430688146111965,1.8
4.313749120023312e-10,0.0005895435004605787,1.1148695165730482,0.6874117358046935,0.00338693098165814,9.267183551047633,0.008035796314255574,1.8
4.51213731233324e-10,0.0004947965469388934,0.962999011368642,0.6339827517457876,0.006967999544502308,4.228972289071287,0.00781046242877543,1.8
6.395764778843188e-10,0.0016977705785981892,0.7643645154116964,0.9570630007586884,0.0040062186837618655,9.926227194928224,0.005858795075341292,1.8
2.467162813378598e-10,0.001534540819131908,1.974424325170106,0.6680491302105936,0.0018440078650753433,6.745556960742084,0.004612570517787373,1.8
1.8090880527475603e-10,0.0012433512375711866,1.2376117894717191,0.7706269971871625,0.003121113980619981,6.085928616574665,0.005235684579587004,1.8
6.348437237505416e-10,0.0002868334621238406,1.1488660693283077,0.7708006092862882,0.0056809525828604955,5.623803200016583,0.006055459687372471,1.8
8.95374246001978e-10,0.0008736954288543697,1.0626549500858344,0.7901378198549289,0.002601682398501325,4.052187718148523,0.004700277556477628,1.8
6.332808869815517e-10,0.0021814405296911414,1.9554316047593097,0.635833534288849,0.00590584444014822,4.625779088397324,0.004456428415514554,1.8
3.652748034625207e-10,0.0001137383520457868,0.7758071922318489,0.6201479939556589,0.0025100979546678467,5.601540502895221,0.0038129399959126774,1.8
9.274874798233331e-10,0.000284112230021291,1.397868325074312,0.9503773683319112,0.0014335399891357234,5.697378060586593,0.0036810730295331923,1.8
6.770425459431801e-10,0.0008252812608414656,0.8375735364909542,0.9310391299242372,0.003869566135040896,9.400361756299656,0.0057501489107584965,1.8
5.74969190475892e-10,0.0006820080541152503,1.092060087931083,0.6917472587669558,0.003200571953756083,8.913980504913015,0.004200267992621994,1.8
1.105065499245793e-11,0.0006009840044217996,1.1754746140451964,0.6517384667164082,0.002720520512327028,3.390410354295532,0.004489630929023685,1.8
9.173172103245962e-10,0.0014803981612188325,1.9830639124099427,0.6546311611749835,0.0043225948854022644,2.742247761430008,0.006551007154230093,1.8
5.197765553253001e-10,0.0022851652984172983,0.5817791689229186,0.9515776239799056,0.003806764937716811,3.72535775976317,0.0025148844816168772,1.8
5.440712928464479e-10,0.000982479890996801,1.961429685445201,0.728057212882308,0.002470829639382238,4.556498761306831,0.004394141863587722,1.8
1.2131572833078238e-10,0.001035501957358004,0.6695983040213392,0.6467576815920861,0.005422125115542382,9.431177304065917,0.009433507844293802,1.8
1.2534245025836912e-10,0.0012092053027664789,2.104132707713317,0.9580300027419136,0.0033770520279266195,4.4845420101117845,0.00931098568610472,1.8
4.6270511034573847e-10,0.0016223171774624227,1.3306623117957028,0.9062170302064289,0.0016804299774685184,4.031956904088956,0.008304017017048792,1.8
6.88571589054244e-10,0.0012070165267020199,1.913794485423218,0.6536242581402033,0.0039092468431138816,9.140351210538212,0.008495241321375434,1.8
5.426453804343087e-10,0.0012559068745159414,0.6948062681034208,0.9331125145288532,0.0034842527340851162,6.716410790875171,0.0037945623187826275,1.8
7.632059135306853e-10,5.94295619748684e-05,2.13534917395227,0.6865918800627352,0.006117071932603406,4.778655382250449,0.005593640659467816,1.8
6.549933912751472e-11,2.0771743605170327e-05,1.4706971807716325,0.6973385551596141,0.0051254588072600716,5.815395114779938,0.005193755549846826,1.8
2.7085808935948883e-10,0.0007246210304233254,0.8855402460422529,0.7799555685903894,0.0017542328740655056,9.650258671086027,0.003971217474649804,1.8
9.152089678804043e-10,0.0015289217164289682,2.193682723737493,0.9562008058628998,0.004863036455934248,6.015082647103128,0.005501613628917193,1.8
2.430186814978801e-10,0.0012975630236559436,1.3465803474952402,0.7539477134504174,0.0022881898873365497,9.70232802221828,0.005148529174649142,1.8
6.750274661958199e-10,0.00017992491022541748,2.1436238067767017,0.9369714966656284,0.003236873846746888,5.604653136981623,0.002295568073935176,1.8
1.8939929449660585e-10,0.0018540765065838648,1.1047732064847642,0.6780841025897469,0.0016252522175304743,2.967835490650468,0.004479566199467829,1.8
1.9799379465600082e-10,0.0005871473715737249,1.2307094467593005,0.712219908051333,0.0019682402461709604,9.559947226421835,0.004293609427191606,1.8
3.2305558093876244e-10,0.00112684189643435,1.271856678610109,0.7998979625928762,0.0027308347528348233,5.09728482720999,0.0017202589159588597,1.8
9.806432211649694e-10,0.0013791767527667911,1.9619425430935635,0.7630721259482053,0.0053199432770551286,5.439517667075116,0.00930305935158357,1.8
1.614969302516324e-10,0.00025046384265083456,1.3226171210940851,0.6324601308210466,0.006922000227798966,2.6194349031057222,0.0044163792813633135,1.8
5.371164867171979e-10,0.0016613223402673926,2.072563286036325,0.9228337820065532,0.00396823838418534,9.025335106955769,0.008967493549350225,1.8
1.3228946407513873e-10,0.001181391615527999,1.2936641967534972,0.9127227543470134,0.005619874059898517,4.743577245555535,0.004805942995925307,1.8
2.9138645137143006e-10,0.001186414139266577,1.060173885097331,0.7545346867721151,0.0025976167240152987,9.193466758614145,0.00964216161046801,1.8
7.673764640392322e-10,0.0007461415035336173,1.0788914833418282,0.6223016027171908,0.002565507351735585,10.170297185071737,0.0049033522828293465,1.8
8.470094128831886e-10,0.0017705193448957718,1.1916822702467822,0.9293101713242832,0.0008016719138901082,2.5586694984280958,0.004421815477084768,1.8
2.504972443126969e-10,0.0011896213386783795,0.9858603924481054,0.9452876155843194,0.005046886336315188,10.147098995245925,0.0041508348160924965,1.8
4.3726670611888905e-10,0.00091590575646256,0.6096110195977535,0.7926104188676989,0.0012204763523106124,10.221412407148943,0.005386891699985904,1.8
3.467034463367972e-10,0.0015502591960233894,0.561311379751263,0.9248964175263372,0.0042749949969965425,9.729966026636953,0.005639683819164728,1.8
6.138180437093442e-10,0.0005214706667942765,2.053080027917834,0.7349674525149558,0.00406142781873232,6.10403772975208,0.009048204613666596,1.8
2.442754248793677e-10,6.189330105295562e-05,0.990551263470178,0.7032247052859713,0.002912198181091145,6.7927813749193895,0.00928445086821145,1.8
9.9497101330981e-11,0.000157950089707402,1.1589913174320872,0.9189960648670852,0.006217916632100975,4.565956700567469,0.0035127803909882536,1.8
1.471525875779334e-10,0.0012040533191768296,0.9510523651189806,0.7318644020484276,0.0035994032576968757,9.680737234166953,0.005625447034459025,1.8
5.51315893497105e-10,0.0002025365819578389,1.0945491064406274,0.7665328330281365,0.0043933635585395895,9.141349753377037,0.0017408609411155662,1.8
5.269248719471522e-10,0.00034872372811723746,1.251983920164319,0.7332712808196055,0.006806960740651403,4.185426709614205,0.004548075750685569,1.8
8.690952941297352e-10,0.0008375903757751551,1.1801285829502568,0.7941219115929159,0.002749821203547222,6.7228194625621205,0.004469381527296317,1.8
2.604637340579443e-10,0.0008801076797680641,2.205679217952774,0.8038838705674307,0.0058714181298759795,5.261263458759476,0.009329091506080451,1.8
7.520681600201368e-10,0.0013472270216273944,1.9743053517968017,0.6923145607048203,0.005788609292190793,4.0876683299044485,0.0037491532580015688,1.8
2.634847200719477e-10,0.0010974908311226347,1.274503945498965,0.6426574624292581,0.0053511077706753325,9.74950907850891,0.004714397176918844,1.8
1.642002434684079e-10,0.0011775584108546491,1.4385999648766057,0.7135073062205997,0.004289045212620078,3.8535316597793177,0.003331587580190651,1.8
7.026112914641593e-11,0.0004296877613693433,1.4539361296895823,0.7372675813159333,0.003016505982249227,5.616029787506489,0.004222955457266394,1.8
1.986182486374209e-10,0.0016814662081274185,1.9615887156133744,0.9423963647699986,0.003300785086378073,2.776642995311224,0.009851130386849809,1.8
9.74048523606441e-10,0.0007805555444183327,2.1639226951039383,0.8102232936533411,0.004019481442801674,4.626808808072533,0.006349855354909083,1.8
8.826655275989946e-10,0.00015753987476858954,1.918776518456691,0.9447485243253202,0.005248419749417108,2.7666548597123115,0.004944129003952367,1.8
2.3800297816937826e-10,0.0012505208481078435,0.928452733746988,0.9146552580178124,0.004102879958892585,5.407346555133452,0.004561560735810943,1.8
4.1913306206135364e-10,0.0016229397601085428,1.1299687070112618,0.6934693771837279,0.0009002848183997132,10.05404441127192,0.0047807256346500075,1.8
8.344989307666147e-10,0.000353593608578495,0.7407661079262806,0.6525689399958065,0.003354499752444641,3.888208270462792,0.0035956215140332728,1.8
3.0184875484028536e-10,0.001277717662996073,1.3621494984624871,0.9030027783807428,0.0023933133650962555,4.499350376032085,0.007987098166420415,1.8
6.629177817359012e-10,0.0007565320576884273,0.6729934330095781,0.7563515315920641,0.0057001358778878035,10.15234780199521,0.004777577166011576,1.8
1.173757617349052e-11,0.000940154426578371,2.013164993622317,0.7507964146660132,0.0070229757248740894,5.309036794804966,0.00978607247208804,1.8
8.12680274483969e-10,0.0019093023064517141,0.6142319307804722,0.9509383499554028,0.006465639185401712,4.071574103218964,0.009804557783373222,1.8
9.621051754445757e-10,0.0011811645302699414,0.9735528340289532,0.9041130935861152,0.0030333005499510943,4.648713394254436,0.008782132829977503,1.8
6.98583419413803e-10,0.0004708301325260693,0.6297762199282262,0.6851054450190694,0.004603762616457951,6.321495154775202,0.0023908012588404947,1.8
1.0801528555752479e-10,0.0018893973859512763,0.7483036184950448,0.619638410147473,0.007203725326754553,9.77168095669122,0.005005222781642864,1.8
9.666156533218746e-10,0.0008681349277299362,1.0096179815040172,0.6569970441372254,0.00507246596565415,6.656619731933642,0.003677249590259441,1.8
1.2628174769863577e-10,0.0004949867480335965,1.925152310114397,0.7128594953892753,0.002075078521745363,5.406149897370678,0.010027816778167921,1.8
3.2768170345644365e-10,0.002076265429809706,1.4024456226475772,0.6730620943431599,0.0015916263335516018,6.817901658431269,0.006177906597218228,1.8
8.40246245777927e-10,0.0023900081742223114,1.1054344556487457,0.9463041997792612,0.003869780869075617,6.155529830046786,0.006592035345010512,1.8
4.6229994874464737e-10,0.0009741857050672613,0.9023868379854636,0.7716817820049126,0.007137686436781088,8.976898389583743,0.004954992763640289,1.8
5.249892745069942e-10,0.0009157828632408665,0.9295105054838921,0.6238283789983097,0.0022094796282785523,9.859011673457081,0.004536005354945479,1.8
7.237549166162005e-10,0.0013065266655553484,0.6901524039552668,0.9379860849437468,0.003989268900441021,4.315383534415211,0.002390708788693267,1.8
7.311801733264676e-10,0.0008134599232231968,2.191155326534714,0.7237106728899229,0.003077346069427165,9.004835399462761,0.010018795779657426,1.8
7.062478414674662e-10,0.001313430887445253,1.4304239226770041,0.6497345268358901,0.0031568419335596077,4.229227098564188,0.004597270294004354,1.8
3.24787837240304e-10,0.0011709573556031574,2.0313931914381795,0.9136603984243512,0.003567460332668971,9.969428235696492,0.0060628915056550005,1.8
4.459130893491403e-10,0.0012300572873586715,0.7054570402767832,0.6884695465312659,0.0013743379315311588,2.921529405572741,0.005896282711749138,1.8
9.736050174741325e-10,0.0007001472755694505,0.7822615586515238,0.7293703907967535,0.0023922275854238715,5.522080987608148,0.0028436549955916392,1.8
4.1713856572364054e-10,0.0017483323273308257,0.7737717614668427,0.7941746882368421,0.0020234899577428497,9.864124199402992,0.004120977498864093,1.8
5.495427435746601e-10,0.0007787862239137592,2.053218232753516,0.6273335681306483,0.004233487264365095,5.442799655700447,0.005353568636518352,1.8
